,cluster_id,galaxy_id
2317,297,NGC_7496
2318,299,NGC_7496
2319,300,NGC_7496
2320,301,NGC_7496
2321,302,NGC_7496
2322,303,NGC_7496
2323,310,NGC_7496
2324,313,NGC_7496
2325,315,NGC_7496
2326,316,NGC_7496
2327,317,NGC_7496
2328,318,NGC_7496
2329,321,NGC_7496
2330,327,NGC_7496
2331,329,NGC_7496
2332,332,NGC_7496
2333,333,NGC_7496
2334,339,NGC_7496
2335,341,NGC_7496
2336,342,NGC_7496
2337,346,NGC_7496
2338,347,NGC_7496
2339,349,NGC_7496
2340,351,NGC_7496
2341,352,NGC_7496
2342,354,NGC_7496
2343,362,NGC_7496
2344,364,NGC_7496
2345,370,NGC_7496
2346,371,NGC_7496
2347,372,NGC_7496
2348,374,NGC_7496
2349,380,NGC_7496
2350,381,NGC_7496
2351,385,NGC_7496
2352,386,NGC_7496
2353,390,NGC_7496
2354,395,NGC_7496
2355,399,NGC_7496
2356,401,NGC_7496
2357,404,NGC_7496
2358,407,NGC_7496
2359,409,NGC_7496
2360,411,NGC_7496
2361,415,NGC_7496
2362,416,NGC_7496
2363,418,NGC_7496
2364,421,NGC_7496
2365,426,NGC_7496
2366,430,NGC_7496
2367,432,NGC_7496
2368,434,NGC_7496
2369,437,NGC_7496
2370,439,NGC_7496
2371,442,NGC_7496
2372,443,NGC_7496
2373,446,NGC_7496
2374,455,NGC_7496
2375,456,NGC_7496
2376,462,NGC_7496
2377,463,NGC_7496
2378,465,NGC_7496
2379,470,NGC_7496
2380,472,NGC_7496
2381,473,NGC_7496
2382,475,NGC_7496
2383,476,NGC_7496
2384,477,NGC_7496
2385,478,NGC_7496
2386,481,NGC_7496
2387,482,NGC_7496
2388,503,NGC_7496
2389,515,NGC_7496
2390,517,NGC_7496
2391,518,NGC_7496
2392,519,NGC_7496
2393,525,NGC_7496
2394,527,NGC_7496
2395,533,NGC_7496
2396,535,NGC_7496
2397,536,NGC_7496
2398,542,NGC_7496
2399,544,NGC_7496
2400,545,NGC_7496
2401,546,NGC_7496
2402,547,NGC_7496
2403,549,NGC_7496
2404,550,NGC_7496
2405,554,NGC_7496
2406,555,NGC_7496
2407,559,NGC_7496
2408,561,NGC_7496
2409,562,NGC_7496
2410,566,NGC_7496
2411,567,NGC_7496
2412,570,NGC_7496
2413,575,NGC_7496
2414,579,NGC_7496
2415,581,NGC_7496
2416,588,NGC_7496
2417,589,NGC_7496
2418,590,NGC_7496
2419,591,NGC_7496
2420,592,NGC_7496
2421,593,NGC_7496
2422,597,NGC_7496
2423,608,NGC_7496
2424,629,NGC_7496
2425,639,NGC_7496
2426,642,NGC_7496
2427,647,NGC_7496
2428,653,NGC_7496
2429,656,NGC_7496
2430,661,NGC_7496
2431,662,NGC_7496
2432,663,NGC_7496
2433,666,NGC_7496
2434,667,NGC_7496
2435,669,NGC_7496
2436,670,NGC_7496
2437,671,NGC_7496
2438,674,NGC_7496
2439,676,NGC_7496
2440,677,NGC_7496
2441,681,NGC_7496
2442,683,NGC_7496
2443,687,NGC_7496
2444,689,NGC_7496
2445,693,NGC_7496
2446,695,NGC_7496
2447,696,NGC_7496
2448,697,NGC_7496
2449,703,NGC_7496
2450,705,NGC_7496
2451,707,NGC_7496
2452,710,NGC_7496
2453,713,NGC_7496
2454,721,NGC_7496
2455,725,NGC_7496
2456,726,NGC_7496
2457,729,NGC_7496
2458,730,NGC_7496
2459,731,NGC_7496
2460,737,NGC_7496
2461,738,NGC_7496
2462,739,NGC_7496
2463,746,NGC_7496
2464,752,NGC_7496
2465,753,NGC_7496
2466,761,NGC_7496
2467,763,NGC_7496
2468,765,NGC_7496
2469,768,NGC_7496
2470,772,NGC_7496
2471,775,NGC_7496
2472,776,NGC_7496
2473,778,NGC_7496
2474,779,NGC_7496
2475,780,NGC_7496
2476,781,NGC_7496
2477,801,NGC_7496
2478,438,NGC_7496
2479,441,NGC_7496
2480,444,NGC_7496
2481,450,NGC_7496
2482,452,NGC_7496
2483,457,NGC_7496
2484,467,NGC_7496
2485,474,NGC_7496
2486,480,NGC_7496
2487,483,NGC_7496
2488,484,NGC_7496
2489,488,NGC_7496
2490,497,NGC_7496
2491,505,NGC_7496
2492,512,NGC_7496
2493,513,NGC_7496
2494,524,NGC_7496
2495,528,NGC_7496
2496,530,NGC_7496
2497,548,NGC_7496
2498,560,NGC_7496
2499,563,NGC_7496
2500,573,NGC_7496
2501,574,NGC_7496
2502,582,NGC_7496
2503,583,NGC_7496
2504,594,NGC_7496
2505,596,NGC_7496
2506,603,NGC_7496
2507,607,NGC_7496
2508,616,NGC_7496
2509,618,NGC_7496
2510,619,NGC_7496
2511,620,NGC_7496
2512,621,NGC_7496
2513,623,NGC_7496
2514,625,NGC_7496
2515,626,NGC_7496
2516,627,NGC_7496
2517,630,NGC_7496
2518,636,NGC_7496
2519,637,NGC_7496
2520,643,NGC_7496
2521,645,NGC_7496
2522,654,NGC_7496
2523,672,NGC_7496
2524,673,NGC_7496
2525,684,NGC_7496
2526,685,NGC_7496
2527,691,NGC_7496
2528,704,NGC_7496
2529,717,NGC_7496
2530,733,NGC_7496
2531,735,NGC_7496
2532,749,NGC_7496
2533,759,NGC_7496
2534,766,NGC_7496
2535,773,NGC_7496
2536,7,NGC_5248
2537,10,NGC_5248
2538,12,NGC_5248
2539,14,NGC_5248
2540,23,NGC_5248
2541,24,NGC_5248
2542,29,NGC_5248
2543,30,NGC_5248
2544,34,NGC_5248
2545,35,NGC_5248
2546,36,NGC_5248
2547,39,NGC_5248
2548,41,NGC_5248
2549,52,NGC_5248
2550,55,NGC_5248
2551,58,NGC_5248
2552,60,NGC_5248
2553,62,NGC_5248
2554,67,NGC_5248
2555,68,NGC_5248
2556,72,NGC_5248
2557,78,NGC_5248
2558,79,NGC_5248
2559,80,NGC_5248
2560,82,NGC_5248
2561,87,NGC_5248
2562,90,NGC_5248
2563,91,NGC_5248
2564,94,NGC_5248
2565,100,NGC_5248
2566,101,NGC_5248
2567,108,NGC_5248
2568,112,NGC_5248
2569,114,NGC_5248
2570,115,NGC_5248
2571,124,NGC_5248
2572,125,NGC_5248
2573,126,NGC_5248
2574,127,NGC_5248
2575,135,NGC_5248
2576,140,NGC_5248
2577,146,NGC_5248
2578,149,NGC_5248
2579,152,NGC_5248
2580,155,NGC_5248
2581,157,NGC_5248
2582,159,NGC_5248
2583,160,NGC_5248
2584,164,NGC_5248
2585,169,NGC_5248
2586,171,NGC_5248
2587,173,NGC_5248
2588,176,NGC_5248
2589,185,NGC_5248
2590,187,NGC_5248
2591,195,NGC_5248
2592,196,NGC_5248
2593,199,NGC_5248
2594,202,NGC_5248
2595,204,NGC_5248
2596,207,NGC_5248
2597,218,NGC_5248
2598,223,NGC_5248
2599,227,NGC_5248
2600,232,NGC_5248
2601,234,NGC_5248
2602,236,NGC_5248
2603,241,NGC_5248
2604,242,NGC_5248
2605,245,NGC_5248
2606,248,NGC_5248
2607,250,NGC_5248
2608,251,NGC_5248
2609,252,NGC_5248
2610,255,NGC_5248
2611,256,NGC_5248
2612,257,NGC_5248
2613,258,NGC_5248
2614,276,NGC_5248
2615,277,NGC_5248
2616,278,NGC_5248
2617,279,NGC_5248
2618,280,NGC_5248
2619,285,NGC_5248
2620,286,NGC_5248
2621,290,NGC_5248
2622,292,NGC_5248
2623,301,NGC_5248
2624,304,NGC_5248
2625,306,NGC_5248
2626,313,NGC_5248
2627,314,NGC_5248
2628,324,NGC_5248
2629,326,NGC_5248
2630,329,NGC_5248
2631,331,NGC_5248
2632,333,NGC_5248
2633,335,NGC_5248
2634,336,NGC_5248
2635,341,NGC_5248
2636,344,NGC_5248
2637,345,NGC_5248
2638,346,NGC_5248
2639,362,NGC_5248
2640,363,NGC_5248
2641,380,NGC_5248
2642,387,NGC_5248
2643,400,NGC_5248
2644,401,NGC_5248
2645,402,NGC_5248
2646,405,NGC_5248
2647,406,NGC_5248
2648,409,NGC_5248
2649,413,NGC_5248
2650,418,NGC_5248
2651,420,NGC_5248
2652,422,NGC_5248
2653,430,NGC_5248
2654,433,NGC_5248
2655,440,NGC_5248
2656,441,NGC_5248
2657,442,NGC_5248
2658,452,NGC_5248
2659,458,NGC_5248
2660,460,NGC_5248
2661,461,NGC_5248
2662,462,NGC_5248
2663,469,NGC_5248
2664,472,NGC_5248
2665,474,NGC_5248
2666,476,NGC_5248
2667,481,NGC_5248
2668,483,NGC_5248
2669,491,NGC_5248
2670,492,NGC_5248
2671,493,NGC_5248
2672,495,NGC_5248
2673,499,NGC_5248
2674,502,NGC_5248
2675,503,NGC_5248
2676,506,NGC_5248
2677,508,NGC_5248
2678,515,NGC_5248
2679,518,NGC_5248
2680,529,NGC_5248
2681,530,NGC_5248
2682,537,NGC_5248
2683,538,NGC_5248
2684,539,NGC_5248
2685,550,NGC_5248
2686,553,NGC_5248
2687,555,NGC_5248
2688,557,NGC_5248
2689,558,NGC_5248
2690,561,NGC_5248
2691,562,NGC_5248
2692,567,NGC_5248
2693,569,NGC_5248
2694,583,NGC_5248
2695,594,NGC_5248
2696,597,NGC_5248
2697,604,NGC_5248
2698,622,NGC_5248
2699,623,NGC_5248
2700,625,NGC_5248
2701,628,NGC_5248
2702,629,NGC_5248
2703,633,NGC_5248
2704,634,NGC_5248
2705,639,NGC_5248
2706,642,NGC_5248
2707,644,NGC_5248
2708,645,NGC_5248
2709,648,NGC_5248
2710,650,NGC_5248
2711,655,NGC_5248
2712,656,NGC_5248
2713,662,NGC_5248
2714,663,NGC_5248
2715,664,NGC_5248
2716,668,NGC_5248
2717,672,NGC_5248
2718,673,NGC_5248
2719,676,NGC_5248
2720,678,NGC_5248
2721,680,NGC_5248
2722,683,NGC_5248
2723,688,NGC_5248
2724,692,NGC_5248
2725,693,NGC_5248
2726,702,NGC_5248
2727,705,NGC_5248
2728,707,NGC_5248
2729,708,NGC_5248
2730,716,NGC_5248
2731,723,NGC_5248
2732,725,NGC_5248
2733,728,NGC_5248
2734,736,NGC_5248
2735,742,NGC_5248
2736,743,NGC_5248
2737,751,NGC_5248
2738,753,NGC_5248
2739,754,NGC_5248
2740,758,NGC_5248
2741,759,NGC_5248
2742,763,NGC_5248
2743,771,NGC_5248
2744,773,NGC_5248
2745,776,NGC_5248
2746,780,NGC_5248
2747,781,NGC_5248
2748,785,NGC_5248
2749,788,NGC_5248
2750,791,NGC_5248
2751,792,NGC_5248
2752,793,NGC_5248
2753,801,NGC_5248
2754,802,NGC_5248
2755,806,NGC_5248
2756,807,NGC_5248
2757,809,NGC_5248
2758,817,NGC_5248
2759,819,NGC_5248
2760,820,NGC_5248
2761,821,NGC_5248
2762,835,NGC_5248
2763,840,NGC_5248
2764,844,NGC_5248
2765,845,NGC_5248
2766,846,NGC_5248
2767,848,NGC_5248
2768,849,NGC_5248
2769,853,NGC_5248
2770,855,NGC_5248
2771,856,NGC_5248
2772,857,NGC_5248
2773,858,NGC_5248
2774,863,NGC_5248
2775,865,NGC_5248
2776,867,NGC_5248
2777,868,NGC_5248
2778,870,NGC_5248
2779,874,NGC_5248
2780,875,NGC_5248
2781,878,NGC_5248
2782,881,NGC_5248
2783,885,NGC_5248
2784,888,NGC_5248
2785,892,NGC_5248
2786,893,NGC_5248
2787,900,NGC_5248
2788,901,NGC_5248
2789,903,NGC_5248
2790,904,NGC_5248
2791,906,NGC_5248
2792,907,NGC_5248
2793,909,NGC_5248
2794,912,NGC_5248
2795,913,NGC_5248
2796,915,NGC_5248
2797,918,NGC_5248
2798,921,NGC_5248
2799,927,NGC_5248
2800,933,NGC_5248
2801,934,NGC_5248
2802,936,NGC_5248
2803,937,NGC_5248
2804,941,NGC_5248
2805,945,NGC_5248
2806,946,NGC_5248
2807,947,NGC_5248
2808,951,NGC_5248
2809,954,NGC_5248
2810,958,NGC_5248
2811,961,NGC_5248
2812,963,NGC_5248
2813,965,NGC_5248
2814,966,NGC_5248
2815,969,NGC_5248
2816,970,NGC_5248
2817,971,NGC_5248
2818,983,NGC_5248
2819,993,NGC_5248
2820,995,NGC_5248
2821,996,NGC_5248
2822,998,NGC_5248
2823,1006,NGC_5248
2824,1008,NGC_5248
2825,1009,NGC_5248
2826,1012,NGC_5248
2827,1017,NGC_5248
2828,1029,NGC_5248
2829,1030,NGC_5248
2830,1031,NGC_5248
2831,1034,NGC_5248
2832,1037,NGC_5248
2833,1045,NGC_5248
2834,1046,NGC_5248
2835,1047,NGC_5248
2836,1058,NGC_5248
2837,1059,NGC_5248
2838,1060,NGC_5248
2839,1061,NGC_5248
2840,1063,NGC_5248
2841,1065,NGC_5248
2842,1067,NGC_5248
2843,1068,NGC_5248
2844,1072,NGC_5248
2845,1074,NGC_5248
2846,1076,NGC_5248
2847,1080,NGC_5248
2848,1082,NGC_5248
2849,1083,NGC_5248
2850,1089,NGC_5248
2851,1090,NGC_5248
2852,1093,NGC_5248
2853,1097,NGC_5248
2854,1105,NGC_5248
2855,1107,NGC_5248
2856,1122,NGC_5248
2857,1124,NGC_5248
2858,1127,NGC_5248
2859,1130,NGC_5248
2860,1132,NGC_5248
2861,1133,NGC_5248
2862,1134,NGC_5248
2863,1136,NGC_5248
2864,1138,NGC_5248
2865,1139,NGC_5248
2866,1142,NGC_5248
2867,1150,NGC_5248
2868,1151,NGC_5248
2869,1156,NGC_5248
2870,1157,NGC_5248
2871,1162,NGC_5248
2872,1165,NGC_5248
2873,1171,NGC_5248
2874,1172,NGC_5248
2875,1174,NGC_5248
2876,1176,NGC_5248
2877,1183,NGC_5248
2878,1186,NGC_5248
2879,1192,NGC_5248
2880,1199,NGC_5248
2881,1205,NGC_5248
2882,1207,NGC_5248
2883,1208,NGC_5248
2884,1209,NGC_5248
2885,1210,NGC_5248
2886,1211,NGC_5248
2887,1213,NGC_5248
2888,1216,NGC_5248
2889,1217,NGC_5248
2890,1218,NGC_5248
2891,1219,NGC_5248
2892,1221,NGC_5248
2893,1225,NGC_5248
2894,1229,NGC_5248
2895,1235,NGC_5248
2896,1238,NGC_5248
2897,1239,NGC_5248
2898,1242,NGC_5248
2899,1243,NGC_5248
2900,1244,NGC_5248
2901,1245,NGC_5248
2902,1246,NGC_5248
2903,1247,NGC_5248
2904,1248,NGC_5248
2905,1258,NGC_5248
2906,1261,NGC_5248
2907,1263,NGC_5248
2908,1268,NGC_5248
2909,1271,NGC_5248
2910,1272,NGC_5248
2911,1288,NGC_5248
2912,1301,NGC_5248
2913,1303,NGC_5248
2914,1304,NGC_5248
2915,1306,NGC_5248
2916,1318,NGC_5248
2917,1320,NGC_5248
2918,1325,NGC_5248
2919,1326,NGC_5248
2920,1335,NGC_5248
2921,1347,NGC_5248
2922,1364,NGC_5248
2923,1367,NGC_5248
2924,1368,NGC_5248
2925,1369,NGC_5248
2926,1374,NGC_5248
2927,1376,NGC_5248
2928,1381,NGC_5248
2929,1382,NGC_5248
2930,1383,NGC_5248
2931,1387,NGC_5248
2932,1388,NGC_5248
2933,1391,NGC_5248
2934,1392,NGC_5248
2935,1402,NGC_5248
2936,1404,NGC_5248
2937,1412,NGC_5248
2938,1415,NGC_5248
2939,1419,NGC_5248
2940,1428,NGC_5248
2941,1432,NGC_5248
2942,1442,NGC_5248
2943,1449,NGC_5248
2944,1450,NGC_5248
2945,1452,NGC_5248
2946,1453,NGC_5248
2947,1454,NGC_5248
2948,1458,NGC_5248
2949,1462,NGC_5248
2950,1469,NGC_5248
2951,1477,NGC_5248
2952,1479,NGC_5248
2953,1482,NGC_5248
2954,1485,NGC_5248
2955,1491,NGC_5248
2956,1493,NGC_5248
2957,1496,NGC_5248
2958,1500,NGC_5248
2959,1502,NGC_5248
2960,1504,NGC_5248
2961,1505,NGC_5248
2962,1518,NGC_5248
2963,1520,NGC_5248
2964,1522,NGC_5248
2965,1528,NGC_5248
2966,1538,NGC_5248
2967,1548,NGC_5248
2968,1551,NGC_5248
2969,1555,NGC_5248
2970,1558,NGC_5248
2971,1560,NGC_5248
2972,1561,NGC_5248
2973,1563,NGC_5248
2974,1574,NGC_5248
2975,1586,NGC_5248
2976,1605,NGC_5248
2977,1619,NGC_5248
2978,1620,NGC_5248
2979,1623,NGC_5248
2980,1626,NGC_5248
2981,1627,NGC_5248
2982,1628,NGC_5248
2983,1630,NGC_5248
2984,1634,NGC_5248
2985,1637,NGC_5248
2986,1646,NGC_5248
2987,1648,NGC_5248
2988,1649,NGC_5248
2989,1652,NGC_5248
2990,1664,NGC_5248
2991,1681,NGC_5248
2992,1684,NGC_5248
2993,1687,NGC_5248
2994,1691,NGC_5248
2995,1695,NGC_5248
2996,1696,NGC_5248
2997,1698,NGC_5248
2998,1713,NGC_5248
2999,1716,NGC_5248
3000,1720,NGC_5248
3001,1721,NGC_5248
3002,1724,NGC_5248
3003,1730,NGC_5248
3004,1736,NGC_5248
3005,1739,NGC_5248
3006,1747,NGC_5248
3007,1749,NGC_5248
3008,1759,NGC_5248
3009,1766,NGC_5248
3010,1769,NGC_5248
3011,1770,NGC_5248
3012,1774,NGC_5248
3013,1775,NGC_5248
3014,1780,NGC_5248
3015,1781,NGC_5248
3016,1782,NGC_5248
3017,1787,NGC_5248
3018,1790,NGC_5248
3019,1793,NGC_5248
3020,1800,NGC_5248
3021,1802,NGC_5248
3022,1805,NGC_5248
3023,1808,NGC_5248
3024,1811,NGC_5248
3025,1818,NGC_5248
3026,1831,NGC_5248
3027,1836,NGC_5248
3028,1842,NGC_5248
3029,1844,NGC_5248
3030,1845,NGC_5248
3031,1847,NGC_5248
3032,1849,NGC_5248
3033,1856,NGC_5248
3034,1857,NGC_5248
3035,1858,NGC_5248
3036,1859,NGC_5248
3037,1861,NGC_5248
3038,1863,NGC_5248
3039,1868,NGC_5248
3040,1880,NGC_5248
3041,1894,NGC_5248
3042,1896,NGC_5248
3043,1899,NGC_5248
3044,1902,NGC_5248
3045,1903,NGC_5248
3046,1913,NGC_5248
3047,1916,NGC_5248
3048,1917,NGC_5248
3049,1927,NGC_5248
3050,1933,NGC_5248
3051,1935,NGC_5248
3052,1936,NGC_5248
3053,1942,NGC_5248
3054,1944,NGC_5248
3055,1945,NGC_5248
3056,1948,NGC_5248
3057,1950,NGC_5248
3058,1961,NGC_5248
3059,1964,NGC_5248
3060,1966,NGC_5248
3061,1972,NGC_5248
3062,1973,NGC_5248
3063,1979,NGC_5248
3064,1987,NGC_5248
3065,1994,NGC_5248
3066,1997,NGC_5248
3067,1998,NGC_5248
3068,2008,NGC_5248
3069,2009,NGC_5248
3070,2011,NGC_5248
3071,1467,NGC_5248
3072,1468,NGC_5248
3073,1483,NGC_5248
3074,1489,NGC_5248
3075,1494,NGC_5248
3076,1495,NGC_5248
3077,1515,NGC_5248
3078,1517,NGC_5248
3079,1519,NGC_5248
3080,1535,NGC_5248
3081,1568,NGC_5248
3082,1569,NGC_5248
3083,1581,NGC_5248
3084,1584,NGC_5248
3085,1588,NGC_5248
3086,1590,NGC_5248
3087,1598,NGC_5248
3088,1600,NGC_5248
3089,1631,NGC_5248
3090,1635,NGC_5248
3091,1650,NGC_5248
3092,1670,NGC_5248
3093,1682,NGC_5248
3094,1685,NGC_5248
3095,1701,NGC_5248
3096,1702,NGC_5248
3097,1703,NGC_5248
3098,1710,NGC_5248
3099,1714,NGC_5248
3100,1718,NGC_5248
3101,1731,NGC_5248
3102,1761,NGC_5248
3103,1762,NGC_5248
3104,1772,NGC_5248
3105,1783,NGC_5248
3106,1796,NGC_5248
3107,1813,NGC_5248
3108,1819,NGC_5248
3109,1822,NGC_5248
3110,1829,NGC_5248
3111,1841,NGC_5248
3112,1865,NGC_5248
3113,1866,NGC_5248
3114,1875,NGC_5248
3115,1877,NGC_5248
3116,1885,NGC_5248
3117,1889,NGC_5248
3118,1893,NGC_5248
3119,1895,NGC_5248
3120,1923,NGC_5248
3121,1929,NGC_5248
3122,1934,NGC_5248
3123,1949,NGC_5248
3124,1954,NGC_5248
3125,1963,NGC_5248
3126,1965,NGC_5248
3127,1990,NGC_5248
3128,1995,NGC_5248
3129,1,NGC_4535
3130,2,NGC_4535
3131,7,NGC_4535
3132,8,NGC_4535
3133,14,NGC_4535
3134,16,NGC_4535
3135,17,NGC_4535
3136,19,NGC_4535
3137,23,NGC_4535
3138,24,NGC_4535
3139,53,NGC_4535
3140,63,NGC_4535
3141,65,NGC_4535
3142,72,NGC_4535
3143,74,NGC_4535
3144,77,NGC_4535
3145,79,NGC_4535
3146,80,NGC_4535
3147,82,NGC_4535
3148,83,NGC_4535
3149,84,NGC_4535
3150,108,NGC_4535
3151,110,NGC_4535
3152,117,NGC_4535
3153,118,NGC_4535
3154,119,NGC_4535
3155,120,NGC_4535
3156,122,NGC_4535
3157,127,NGC_4535
3158,129,NGC_4535
3159,130,NGC_4535
3160,131,NGC_4535
3161,132,NGC_4535
3162,135,NGC_4535
3163,143,NGC_4535
3164,144,NGC_4535
3165,147,NGC_4535
3166,151,NGC_4535
3167,158,NGC_4535
3168,159,NGC_4535
3169,172,NGC_4535
3170,174,NGC_4535
3171,175,NGC_4535
3172,179,NGC_4535
3173,181,NGC_4535
3174,183,NGC_4535
3175,185,NGC_4535
3176,189,NGC_4535
3177,200,NGC_4535
3178,203,NGC_4535
3179,204,NGC_4535
3180,209,NGC_4535
3181,210,NGC_4535
3182,213,NGC_4535
3183,216,NGC_4535
3184,223,NGC_4535
3185,226,NGC_4535
3186,228,NGC_4535
3187,229,NGC_4535
3188,242,NGC_4535
3189,243,NGC_4535
3190,246,NGC_4535
3191,254,NGC_4535
3192,263,NGC_4535
3193,267,NGC_4535
3194,269,NGC_4535
3195,271,NGC_4535
3196,274,NGC_4535
3197,277,NGC_4535
3198,279,NGC_4535
3199,281,NGC_4535
3200,284,NGC_4535
3201,288,NGC_4535
3202,293,NGC_4535
3203,294,NGC_4535
3204,297,NGC_4535
3205,303,NGC_4535
3206,304,NGC_4535
3207,306,NGC_4535
3208,308,NGC_4535
3209,312,NGC_4535
3210,321,NGC_4535
3211,324,NGC_4535
3212,329,NGC_4535
3213,338,NGC_4535
3214,339,NGC_4535
3215,341,NGC_4535
3216,347,NGC_4535
3217,351,NGC_4535
3218,352,NGC_4535
3219,356,NGC_4535
3220,364,NGC_4535
3221,365,NGC_4535
3222,377,NGC_4535
3223,378,NGC_4535
3224,385,NGC_4535
3225,386,NGC_4535
3226,387,NGC_4535
3227,393,NGC_4535
3228,395,NGC_4535
3229,400,NGC_4535
3230,404,NGC_4535
3231,407,NGC_4535
3232,410,NGC_4535
3233,415,NGC_4535
3234,417,NGC_4535
3235,418,NGC_4535
3236,422,NGC_4535
3237,424,NGC_4535
3238,426,NGC_4535
3239,436,NGC_4535
3240,437,NGC_4535
3241,438,NGC_4535
3242,443,NGC_4535
3243,449,NGC_4535
3244,458,NGC_4535
3245,460,NGC_4535
3246,463,NGC_4535
3247,468,NGC_4535
3248,469,NGC_4535
3249,470,NGC_4535
3250,471,NGC_4535
3251,473,NGC_4535
3252,474,NGC_4535
3253,475,NGC_4535
3254,477,NGC_4535
3255,478,NGC_4535
3256,482,NGC_4535
3257,486,NGC_4535
3258,490,NGC_4535
3259,492,NGC_4535
3260,496,NGC_4535
3261,506,NGC_4535
3262,508,NGC_4535
3263,523,NGC_4535
3264,525,NGC_4535
3265,526,NGC_4535
3266,529,NGC_4535
3267,532,NGC_4535
3268,535,NGC_4535
3269,546,NGC_4535
3270,552,NGC_4535
3271,565,NGC_4535
3272,566,NGC_4535
3273,567,NGC_4535
3274,570,NGC_4535
3275,571,NGC_4535
3276,577,NGC_4535
3277,582,NGC_4535
3278,591,NGC_4535
3279,592,NGC_4535
3280,594,NGC_4535
3281,595,NGC_4535
3282,599,NGC_4535
3283,601,NGC_4535
3284,602,NGC_4535
3285,605,NGC_4535
3286,606,NGC_4535
3287,607,NGC_4535
3288,609,NGC_4535
3289,614,NGC_4535
3290,621,NGC_4535
3291,624,NGC_4535
3292,625,NGC_4535
3293,631,NGC_4535
3294,634,NGC_4535
3295,636,NGC_4535
3296,637,NGC_4535
3297,654,NGC_4535
3298,655,NGC_4535
3299,656,NGC_4535
3300,657,NGC_4535
3301,660,NGC_4535
3302,665,NGC_4535
3303,672,NGC_4535
3304,675,NGC_4535
3305,677,NGC_4535
3306,678,NGC_4535
3307,679,NGC_4535
3308,681,NGC_4535
3309,686,NGC_4535
3310,687,NGC_4535
3311,689,NGC_4535
3312,691,NGC_4535
3313,698,NGC_4535
3314,701,NGC_4535
3315,702,NGC_4535
3316,703,NGC_4535
3317,704,NGC_4535
3318,705,NGC_4535
3319,706,NGC_4535
3320,709,NGC_4535
3321,710,NGC_4535
3322,711,NGC_4535
3323,712,NGC_4535
3324,714,NGC_4535
3325,715,NGC_4535
3326,721,NGC_4535
3327,729,NGC_4535
3328,732,NGC_4535
3329,734,NGC_4535
3330,736,NGC_4535
3331,745,NGC_4535
3332,748,NGC_4535
3333,751,NGC_4535
3334,752,NGC_4535
3335,753,NGC_4535
3336,755,NGC_4535
3337,756,NGC_4535
3338,757,NGC_4535
3339,758,NGC_4535
3340,760,NGC_4535
3341,763,NGC_4535
3342,767,NGC_4535
3343,768,NGC_4535
3344,773,NGC_4535
3345,781,NGC_4535
3346,785,NGC_4535
3347,787,NGC_4535
3348,788,NGC_4535
3349,799,NGC_4535
3350,800,NGC_4535
3351,801,NGC_4535
3352,803,NGC_4535
3353,807,NGC_4535
3354,810,NGC_4535
3355,811,NGC_4535
3356,814,NGC_4535
3357,818,NGC_4535
3358,822,NGC_4535
3359,827,NGC_4535
3360,829,NGC_4535
3361,838,NGC_4535
3362,840,NGC_4535
3363,845,NGC_4535
3364,858,NGC_4535
3365,862,NGC_4535
3366,863,NGC_4535
3367,866,NGC_4535
3368,867,NGC_4535
3369,868,NGC_4535
3370,870,NGC_4535
3371,873,NGC_4535
3372,874,NGC_4535
3373,877,NGC_4535
3374,881,NGC_4535
3375,884,NGC_4535
3376,886,NGC_4535
3377,890,NGC_4535
3378,891,NGC_4535
3379,892,NGC_4535
3380,894,NGC_4535
3381,898,NGC_4535
3382,899,NGC_4535
3383,902,NGC_4535
3384,903,NGC_4535
3385,905,NGC_4535
3386,907,NGC_4535
3387,911,NGC_4535
3388,912,NGC_4535
3389,913,NGC_4535
3390,916,NGC_4535
3391,917,NGC_4535
3392,919,NGC_4535
3393,920,NGC_4535
3394,926,NGC_4535
3395,929,NGC_4535
3396,934,NGC_4535
3397,937,NGC_4535
3398,941,NGC_4535
3399,944,NGC_4535
3400,945,NGC_4535
3401,946,NGC_4535
3402,948,NGC_4535
3403,952,NGC_4535
3404,954,NGC_4535
3405,955,NGC_4535
3406,962,NGC_4535
3407,971,NGC_4535
3408,977,NGC_4535
3409,981,NGC_4535
3410,998,NGC_4535
3411,999,NGC_4535
3412,1001,NGC_4535
3413,1003,NGC_4535
3414,1006,NGC_4535
3415,1007,NGC_4535
3416,1011,NGC_4535
3417,1015,NGC_4535
3418,1016,NGC_4535
3419,1023,NGC_4535
3420,1024,NGC_4535
3421,1025,NGC_4535
3422,1032,NGC_4535
3423,1042,NGC_4535
3424,1045,NGC_4535
3425,1046,NGC_4535
3426,1049,NGC_4535
3427,1050,NGC_4535
3428,1051,NGC_4535
3429,1056,NGC_4535
3430,1058,NGC_4535
3431,1061,NGC_4535
3432,1065,NGC_4535
3433,1068,NGC_4535
3434,1069,NGC_4535
3435,1070,NGC_4535
3436,1072,NGC_4535
3437,1073,NGC_4535
3438,1074,NGC_4535
3439,1075,NGC_4535
3440,1077,NGC_4535
3441,1087,NGC_4535
3442,1091,NGC_4535
3443,1092,NGC_4535
3444,1093,NGC_4535
3445,1105,NGC_4535
3446,1109,NGC_4535
3447,1110,NGC_4535
3448,1111,NGC_4535
3449,1115,NGC_4535
3450,1116,NGC_4535
3451,1122,NGC_4535
3452,1127,NGC_4535
